0.637892	-0.786128
0.630031	-0.792507
0.622106	-0.798808
0.614117	-0.805029
0.606067	-0.81117
0.597956	-0.81723
0.589783	-0.82321
0.581551	-0.829108
0.57326	-0.834923
0.564911	-0.840656
0.556504	-0.846305
0.548041	-0.85187
0.539522	-0.85735
0.530949	-0.862746
0.522322	-0.868055
0.513641	-0.873278
0.504908	-0.878415
0.496124	-0.883464
0.487289	-0.888425
0.478405	-0.893298
0.469472	-0.898082
0.460491	-0.902777
0.451464	-0.907382
0.44239	-0.911896
0.433271	-0.91632
0.424108	-0.920653
0.414901	-0.924894
0.405652	-0.929043
0.396362	-0.9331
0.387031	-0.937063
0.37766	-0.940934
0.368251	-0.94471
0.358804	-0.948393
0.34932	-0.951981
0.3398	-0.955474
0.330245	-0.958872
0.320656	-0.962174
0.311035	-0.965381
0.301381	-0.968491
0.291696	-0.971505
0.281981	-0.974422
0.272237	-0.977242
0.262464	-0.979964
0.252665	-0.982589
0.242839	-0.985115
0.232988	-0.987544
0.223112	-0.989874
0.213213	-0.992105
0.203292	-0.994237
0.19335	-0.99627
0.183387	-0.998203
0.173405	-1.00004
0.163405	-1.00177
0.153387	-1.00341
0.143353	-1.00494
0.133304	-1.00637
0.12324	-1.00771
0.113163	-1.00894
0.103074	-1.01007
0.0929729	-1.0111
0.0828619	-1.01203
0.0727416	-1.01286
0.062613	-1.01359
0.0524771	-1.01421
0.042335	-1.01474
0.0321876	-1.01516
0.022036	-1.01548
0.0118812	-1.0157
0.00172417	-1.01582
-0.00843405	-1.01584
-0.0185924	-1.01575
-0.02875	-1.01557
-0.0389057	-1.01528
-0.0490585	-1.01489
-0.0592074	-1.0144
-0.0693514	-1.01381
-0.0794895	-1.01312
-0.0896207	-1.01232
-0.0997439	-1.01142
-0.109858	-1.01043
-0.119962	-1.00933
-0.130056	-1.00813
-0.140137	-1.00683
-0.150205	-1.00543
-0.16026	-1.00393
-0.170299	-1.00232
-0.180322	-1.00062
-0.190328	-0.998816
-0.200316	-0.996913
-0.210286	-0.99491
-0.220235	-0.992807
-0.230163	-0.990605
-0.240069	-0.988303
-0.249952	-0.985902
-0.259811	-0.983403
-0.269645	-0.980805
-0.279453	-0.978108
-0.289234	-0.975314
-0.298987	-0.972421
-0.308711	-0.969432
-0.318406	-0.966344
-0.328069	-0.96316
-0.337701	-0.95988
-0.347299	-0.956503
-0.356864	-0.95303
-0.366395	-0.949461
-0.375889	-0.945797
-0.385347	-0.942038
-0.394768	-0.938185
-0.40415	-0.934237
-0.413492	-0.930196
-0.422794	-0.926061
-0.432055	-0.921833
-0.441273	-0.917512
-0.450448	-0.913099
-0.459579	-0.908595
-0.468665	-0.903999
-0.477705	-0.899313
-0.486698	-0.894535
-0.495643	-0.889669
-0.50454	-0.884712
-0.513387	-0.879667
-0.522184	-0.874533
-0.530929	-0.869311
-0.539622	-0.864002
-0.548262	-0.858605
-0.556848	-0.853123
-0.56538	-0.847554
-0.573855	-0.841901
-0.582274	-0.836162
-0.590636	-0.830339
-0.598939	-0.824433
-0.607183	-0.818444
-0.615368	-0.812372
-0.623492	-0.806218
-0.631554	-0.799983
-0.639554	-0.793668
-0.64749	-0.787272
-0.655363	-0.780797
-0.663171	-0.774243
-0.670913	-0.767612
-0.67859	-0.760903
-0.686199	-0.754117
-0.69374	-0.747255
-0.701212	-0.740317
-0.708615	-0.733305
-0.715949	-0.726219
-0.723211	-0.71906
-0.730401	-0.711827
-0.73752	-0.704523
-0.744565	-0.697148
-0.751536	-0.689703
-0.758433	-0.682187
-0.765255	-0.674603
-0.772001	-0.66695
-0.778671	-0.65923
-0.785263	-0.651444
-0.791777	-0.643591
-0.798213	-0.635673
-0.80457	-0.627691
-0.810847	-0.619645
-0.817043	-0.611537
-0.823159	-0.603366
-0.829193	-0.595135
-0.835144	-0.586843
-0.841012	-0.578492
-0.846797	-0.570081
-0.852498	-0.561613
-0.858114	-0.553088
-0.863645	-0.544507
-0.86909	-0.535871
-0.874449	-0.52718
-0.879721	-0.518435
-0.884905	-0.509638
-0.890001	-0.500789
-0.895009	-0.491889
-0.899928	-0.482939
-0.904758	-0.47394
-0.909497	-0.464892
-0.914146	-0.455797
-0.918704	-0.446656
-0.92317	-0.437469
-0.927545	-0.428237
-0.931827	-0.418962
-0.936017	-0.409643
-0.940114	-0.400283
-0.944116	-0.390882
-0.948025	-0.381441
-0.95184	-0.371961
-0.955559	-0.362442
-0.959184	-0.352887
-0.962712	-0.343295
-0.966145	-0.333668
-0.969482	-0.324006
-0.972722	-0.314311
-0.975865	-0.304584
-0.978911	-0.294826
-0.981859	-0.285036
-0.98471	-0.275218
-0.987462	-0.265371
-0.990116	-0.255496
-0.992671	-0.245595
-0.995127	-0.235668
-0.997483	-0.225717
-0.99974	-0.215742
-1.0019	-0.205745
-1.00396	-0.195726
-1.00591	-0.185686
-1.00777	-0.175627
-1.00953	-0.165549
-1.01118	-0.155454
-1.01274	-0.145342
-1.01419	-0.135215
-1.01554	-0.125073
-1.01679	-0.114918
-1.01794	-0.10475
-1.01899	-0.0945704
-1.01993	-0.0843805
-1.02078	-0.0741811
-1.02152	-0.0639734
-1.02216	-0.0537582
-1.0227	-0.0435366
-1.02313	-0.0333096
-1.02347	-0.0230783
-1.0237	-0.0128436
-1.02382	-0.00260663
-1.02385	0.00763162
-1.02377	0.0178701
-1.0236	0.0281079
-1.02331	0.0383438
-1.02293	0.048577
-1.02245	0.0588063
-1.02186	0.0690308
-1.02117	0.0792493
-1.02037	0.089461
-1.01948	0.0996648
-1.01848	0.10986
-1.01739	0.120044
-1.01618	0.130218
-1.01488	0.14038
-1.01348	0.150529
-1.01197	0.160664
-1.01037	0.170783
-1.00866	0.180887
-1.00685	0.190974
-1.00494	0.201042
-1.00293	0.211092
-1.00082	0.221121
-0.998608	0.231129
-0.996296	0.241115
-0.993885	0.251078
-0.991374	0.261017
-0.988764	0.270931
-0.986055	0.280818
-0.983247	0.290679
-0.98034	0.300511
-0.977335	0.310315
-0.974232	0.320088
-0.971031	0.32983
-0.967733	0.339541
-0.964337	0.349218
-0.960845	0.358861
-0.957256	0.36847
-0.953572	0.378042
-0.949791	0.387578
-0.945915	0.397076
-0.941945	0.406535
-0.937879	0.415955
-0.93372	0.425333
-0.929466	0.434671
-0.92512	0.443965
-0.92068	0.453217
-0.916148	0.462423
-0.911524	0.471585
-0.906808	0.4807
-0.902001	0.489768
-0.897103	0.498788
-0.892115	0.507759
-0.887038	0.51668
-0.881871	0.525551
-0.876615	0.534369
-0.871272	0.543136
-0.86584	0.551848
-0.860322	0.560507
-0.854717	0.56911
-0.849026	0.577657
-0.843249	0.586147
-0.837388	0.59458
-0.831442	0.602954
-0.825412	0.611268
-0.8193	0.619522
-0.813104	0.627715
-0.806827	0.635846
-0.800469	0.643915
-0.79403	0.651919
-0.78751	0.65986
-0.780912	0.667735
-0.774234	0.675544
-0.767479	0.683286
-0.760646	0.690961
-0.753737	0.698567
-0.746751	0.706105
-0.73969	0.713572
-0.732554	0.720969
-0.725344	0.728295
-0.718062	0.735548
-0.710706	0.742729
-0.703279	0.749836
-0.69578	0.756869
-0.688212	0.763826
-0.680573	0.770708
-0.672866	0.777514
-0.665091	0.784243
-0.657249	0.790894
-0.64934	0.797466
-0.641365	0.80396
-0.633326	0.810373
-0.625222	0.816707
-0.617055	0.822959
-0.608825	0.829129
-0.600534	0.835218
-0.592182	0.841223
-0.583769	0.847145
-0.575298	0.852982
-0.566768	0.858735
-0.558181	0.864403
-0.549537	0.869985
-0.540837	0.87548
-0.532082	0.880889
-0.523273	0.88621
-0.514411	0.891442
-0.505497	0.896586
-0.496531	0.901641
-0.487515	0.906607
-0.478448	0.911482
-0.469334	0.916266
-0.460171	0.92096
-0.450961	0.925561
-0.441706	0.930071
-0.432405	0.934488
-0.42306	0.938812
-0.413672	0.943043
-0.404242	0.947179
-0.39477	0.951222
-0.385258	0.955169
-0.375706	0.959022
-0.366116	0.962779
-0.356488	0.96644
-0.346823	0.970005
-0.337123	0.973473
-0.327389	0.976845
-0.31762	0.980118
-0.307819	0.983295
-0.297986	0.986373
-0.288122	0.989353
-0.278229	0.992234
-0.268307	0.995016
-0.258356	0.997699
-0.248379	1.00028
-0.238377	1.00277
-0.228349	1.00515
-0.218297	1.00743
-0.208223	1.00962
-0.198127	1.0117
-0.18801	1.01368
-0.177873	1.01556
-0.167717	1.01734
-0.157544	1.01902
-0.147354	1.02059
-0.137148	1.02207
-0.126927	1.02344
-0.116693	1.02471
-0.106446	1.02587
-0.0961872	1.02694
-0.0859178	1.0279
-0.0756388	1.02876
-0.0653512	1.02951
-0.0550561	1.03017
-0.0447544	1.03072
-0.0344472	1.03117
-0.0241355	1.03151
-0.0138204	1.03175
-0.0035029	1.03189
0.00681601	1.03193
0.0171353	1.03186
0.0274538	1.03169
0.0377707	1.03141
0.0480848	1.03103
0.0583952	1.03055
0.0687007	1.02997
0.0790004	1.02928
0.0892932	1.02849
0.0995781	1.0276
0.109854	1.0266
0.12012	1.0255
0.130375	1.0243
0.140618	1.023
0.150848	1.02159
0.161064	1.02009
0.171265	1.01847
0.18145	1.01676
0.191617	1.01495
0.201767	1.01303
0.211897	1.01101
0.222007	1.00889
0.232096	1.00667
0.242163	1.00435
0.252207	1.00193
0.262226	0.99941
0.27222	0.996788
0.282188	0.994065
0.292128	0.991244
0.302041	0.988322
0.311924	0.985302
0.321777	0.982183
0.331599	0.978965
0.341389	0.975649
0.351145	0.972235
0.360867	0.968723
0.370555	0.965115
0.380206	0.961409
0.38982	0.957607
0.399396	0.953709
0.408933	0.949715
0.41843	0.945626
0.427887	0.941441
0.437301	0.937163
0.446673	0.93279
0.456	0.928323
0.465284	0.923763
0.474521	0.91911
0.483712	0.914365
0.492856	0.909528
0.501951	0.904599
0.510997	0.89958
0.519993	0.89447
0.528938	0.88927
0.537831	0.88398
0.54667	0.878602
0.555456	0.873135
0.564188	0.867581
0.572863	0.861939
0.581483	0.85621
0.590045	0.850395
0.598549	0.844495
0.606994	0.838509
0.615379	0.83244
0.623703	0.826286
0.631966	0.820049
0.640167	0.813729
0.648304	0.807327
0.656377	0.800844
0.664386	0.794281
0.672329	0.787637
0.680205	0.780913
0.688014	0.774111
0.695755	0.767231
0.703427	0.760274
0.71103	0.753239
0.718563	0.746129
0.726024	0.738943
0.733413	0.731683
0.74073	0.724349
0.747974	0.716942
0.755143	0.709462
0.762238	0.701911
0.769257	0.694288
0.7762	0.686596
0.783066	0.678834
0.789854	0.671003
0.796564	0.663104
0.803195	0.655139
0.809746	0.647107
0.816217	0.639009
0.822608	0.630847
0.828916	0.622621
0.835142	0.614332
0.841286	0.605981
0.847345	0.597568
0.853321	0.589094
0.859212	0.580561
0.865018	0.571969
0.870737	0.563319
0.87637	0.554611
0.881917	0.545848
0.887375	0.537029
0.892745	0.528155
0.898027	0.519227
0.903219	0.510247
0.908322	0.501215
0.913334	0.492132
0.918255	0.482998
0.923085	0.473816
0.927823	0.464585
0.932469	0.455307
0.937022	0.445982
0.941482	0.436612
0.945848	0.427197
0.95012	0.417738
0.954297	0.408237
0.95838	0.398694
0.962367	0.38911
0.966258	0.379487
0.970053	0.369824
0.973751	0.360124
0.977352	0.350386
0.980856	0.340613
0.984262	0.330804
0.98757	0.320961
0.99078	0.311086
0.993891	0.301178
0.996903	0.291239
0.999815	0.28127
1.00263	0.271272
1.00534	0.261246
1.00795	0.251192
1.01046	0.241113
1.01288	0.231008
1.01519	0.220879
1.01739	0.210727
1.0195	0.200553
1.02151	0.190358
1.02341	0.180143
1.02521	0.169909
1.02691	0.159657
1.02851	0.149388
1.03	0.139103
1.03139	0.128803
1.03268	0.118489
1.03387	0.108162
1.03495	0.0978235
1.03593	0.0874741
1.0368	0.0771148
1.03757	0.0667468
1.03824	0.0563711
1.0388	0.0459887
1.03926	0.0356007
1.03962	0.025208
1.03987	0.0148118
1.04002	0.00441312
1.04006	-0.00598707
1.04	-0.0163877
1.03984	-0.0267877
1.03957	-0.0371861
1.0392	-0.0475818
1.03872	-0.0579738
1.03814	-0.0683611
1.03746	-0.0787425
1.03667	-0.0891171
1.03578	-0.0994839
1.03479	-0.109842
1.03369	-0.12019
1.03249	-0.130526
1.03118	-0.140851
1.02977	-0.151163
1.02826	-0.161461
1.02665	-0.171743
1.02493	-0.18201
1.02311	-0.192259
1.02119	-0.20249
1.01916	-0.212702
1.01703	-0.222894
1.01481	-0.233064
1.01248	-0.243212
1.01004	-0.253337
1.00751	-0.263437
1.00488	-0.273512
1.00214	-0.283561
0.999305	-0.293583
0.996369	-0.303576
0.993333	-0.313539
0.990198	-0.323473
0.986963	-0.333375
0.983629	-0.343244
0.980197	-0.353081
0.976666	-0.362883
0.973037	-0.372649
0.969311	-0.38238
0.965487	-0.392073
0.961566	-0.401728
0.957549	-0.411343
0.953435	-0.420919
0.949226	-0.430453
0.944922	-0.439945
0.940522	-0.449395
0.936028	-0.4588
0.93144	-0.46816
0.926759	-0.477474
0.921984	-0.486742
0.917116	-0.495962
0.912157	-0.505133
0.907105	-0.514255
0.901963	-0.523326
0.89673	-0.532345
0.891406	-0.541313
0.885993	-0.550227
0.880491	-0.559087
0.8749	-0.567891
0.869221	-0.57664
0.863455	-0.585333
0.857601	-0.593967
0.851662	-0.602543
0.845636	-0.61106
0.839526	-0.619516
0.83333	-0.627911
0.827051	-0.636245
0.820689	-0.644515
0.814244	-0.652722
0.807716	-0.660865
0.801108	-0.668942
0.794418	-0.676953
0.787649	-0.684897
0.7808	-0.692774
0.773872	-0.700582
0.766866	-0.70832
0.759783	-0.715989
0.752623	-0.723587
0.745387	-0.731113
0.738076	-0.738567
0.730691	-0.745948
0.723231	-0.753255
0.715699	-0.760487
0.708094	-0.767644
0.700417	-0.774725
0.69267	-0.781729
0.684853	-0.788656
0.676966	-0.795504
0.669011	-0.802274
0.660988	-0.808964
0.652899	-0.815574
0.644743	-0.822103
0.636522	-0.82855
0.628237	-0.834915
0.619887	-0.841198
0.611475	-0.847397
0.603001	-0.853511
0.594466	-0.859541
0.585871	-0.865486
0.577216	-0.871345
0.568503	-0.877117
0.559731	-0.882802
0.550903	-0.888399
0.542019	-0.893908
0.53308	-0.899329
0.524087	-0.904659
0.51504	-0.9099
0.505941	-0.915051
0.496791	-0.92011
0.48759	-0.925078
0.478339	-0.929954
0.46904	-0.934737
0.459692	-0.939428
0.450298	-0.944025
0.440858	-0.948528
0.431372	-0.952936
0.421843	-0.95725
0.41227	-0.961468
0.402656	-0.965591
0.393	-0.969618
0.383304	-0.973548
0.373568	-0.977381
0.363794	-0.981116
0.353983	-0.984754
0.344136	-0.988294
0.334253	-0.991735
0.324335	-0.995078
0.314385	-0.998321
0.304401	-1.00147
0.294387	-1.00451
0.284342	-1.00745
0.274267	-1.0103
0.264164	-1.01304
0.254034	-1.01568
0.243877	-1.01822
0.233695	-1.02066
0.223488	-1.023
0.213258	-1.02523
0.203006	-1.02736
0.192732	-1.02939
0.182438	-1.03132
0.172125	-1.03315
0.161794	-1.03487
0.151445	-1.03649
0.14108	-1.038
0.1307	-1.03941
0.120306	-1.04072
0.109899	-1.04192
0.0994796	-1.04302
0.0890494	-1.04401
0.0786093	-1.0449
0.0681602	-1.04569
0.0577033	-1.04637
0.0472396	-1.04695
0.0367701	-1.04742
0.0262959	-1.04779
0.015818	-1.04805
0.00533747	-1.04821
-0.00514463	-1.04826
-0.0156273	-1.04821
-0.0261094	-1.04806
-0.03659	-1.0478
-0.0470679	-1.04743
-0.0575422	-1.04696
-0.0680118	-1.04638
-0.0784756	-1.0457
-0.0889327	-1.04492
-0.0993819	-1.04403
-0.109822	-1.04304
-0.120252	-1.04194
-0.130672	-1.04073
-0.141079	-1.03943
-0.151473	-1.03802
-0.161854	-1.0365
-0.172219	-1.03488
-0.182568	-1.03316
-0.192899	-1.03134
-0.203212	-1.02941
-0.213507	-1.02737
-0.22378	-1.02524
-0.234033	-1.023
-0.244263	-1.02066
-0.254469	-1.01822
-0.264652	-1.01567
-0.274808	-1.01303
-0.284939	-1.01028
-0.295041	-1.00743
-0.305116	-1.00448
-0.31516	-1.00143
-0.325175	-0.998277
-0.335158	-0.995025
-0.345108	-0.991674
-0.355025	-0.988223
-0.364907	-0.984672
-0.374753	-0.981023
-0.384564	-0.977276
-0.394336	-0.97343
-0.404071	-0.969487
-0.413766	-0.965446
-0.42342	-0.961309
-0.433033	-0.957074
-0.442604	-0.952744
-0.452131	-0.948318
-0.461615	-0.943797
-0.471052	-0.93918
-0.480444	-0.93447
-0.489789	-0.929666
-0.499086	-0.924768
-0.508333	-0.919777
-0.517531	-0.914693
-0.526678	-0.909518
-0.535773	-0.904251
-0.544816	-0.898894
-0.553805	-0.893445
-0.562739	-0.887907
-0.571618	-0.88228
-0.580441	-0.876564
-0.589207	-0.870759
-0.597914	-0.864867
-0.606563	-0.858888
-0.615152	-0.852823
-0.62368	-0.846671
-0.632147	-0.840434
-0.640551	-0.834113
-0.648892	-0.827707
-0.657169	-0.821218
-0.665381	-0.814647
-0.673528	-0.807993
-0.681608	-0.801258
-0.68962	-0.794442
-0.697565	-0.787545
-0.70544	-0.78057
-0.713246	-0.773515
-0.720981	-0.766383
-0.728645	-0.759173
-0.736237	-0.751887
-0.743756	-0.744524
-0.751201	-0.737087
-0.758572	-0.729575
-0.765867	-0.721989
-0.773087	-0.71433
-0.780231	-0.706599
-0.787297	-0.698797
-0.794285	-0.690924
-0.801194	-0.682981
-0.808024	-0.674969
-0.814773	-0.666889
-0.821442	-0.658741
-0.82803	-0.650527
-0.834535	-0.642247
-0.840957	-0.633901
-0.847296	-0.625492
-0.853551	-0.617019
-0.859721	-0.608483
-0.865806	-0.599886
-0.871805	-0.591228
-0.877717	-0.58251
-0.883543	-0.573733
-0.88928	-0.564897
-0.894929	-0.556004
-0.900489	-0.547055
-0.905959	-0.53805
-0.91134	-0.528991
-0.91663	-0.519877
-0.921829	-0.510711
-0.926936	-0.501493
-0.931951	-0.492223
-0.936873	-0.482904
-0.941702	-0.473535
-0.946437	-0.464118
-0.951078	-0.454654
-0.955625	-0.445143
-0.960076	-0.435587
-0.964432	-0.425986
-0.968692	-0.416342
-0.972856	-0.406655
-0.976922	-0.396926
-0.980891	-0.387157
-0.984763	-0.377348
-0.988536	-0.3675
-0.992211	-0.357615
-0.995788	-0.347693
-0.999265	-0.337735
-1.00264	-0.327742
-1.00592	-0.317716
-1.0091	-0.307657
-1.01217	-0.297566
-1.01515	-0.287444
-1.01802	-0.277293
-1.0208	-0.267112
-1.02347	-0.256904
-1.02604	-0.24667
-1.0285	-0.236409
-1.03087	-0.226124
-1.03313	-0.215816
-1.03529	-0.205484
-1.03734	-0.195132
-1.03929	-0.184758
-1.04114	-0.174365
-1.04288	-0.163954
-1.04452	-0.153525
-1.04606	-0.14308
-1.04749	-0.132619
-1.04882	-0.122144
-1.05004	-0.111656
-1.05115	-0.101156
-1.05217	-0.0906441
-1.05307	-0.0801225
-1.05387	-0.0695918
-1.05457	-0.0590531
-1.05516	-0.0485074
-1.05564	-0.0379558
-1.05602	-0.0273993
-1.0563	-0.0168391
-1.05647	-0.00627612
-1.05653	0.00428855
-1.05649	0.0148538
-1.05634	0.0254187
-1.05608	0.0359821
-1.05572	0.0465429
-1.05526	0.0571001
-1.05469	0.0676527
-1.05401	0.0781996
-1.05323	0.0887397
-1.05234	0.099272
-1.05135	0.109795
-1.05025	0.120309
-1.04905	0.130811
-1.04774	0.141302
-1.04633	0.151779
-1.04481	0.162243
-1.04319	0.172691
-1.04146	0.183122
-1.03963	0.193537
-1.03769	0.203933
-1.03565	0.21431
-1.03351	0.224667
-1.03126	0.235002
-1.02891	0.245315
-1.02646	0.255604
-1.0239	0.265868
-1.02125	0.276107
-1.01848	0.28632
-1.01562	0.296505
-1.01266	0.306661
-1.00959	0.316787
-1.00642	0.326883
-1.00315	0.336948
-0.999784	0.346979
-0.996314	0.356977
-0.992744	0.36694
-0.989075	0.376867
-0.985306	0.386758
-0.981438	0.396611
-0.977472	0.406426
-0.973408	0.4162
-0.969246	0.425934
-0.964987	0.435627
-0.96063	0.445277
-0.956178	0.454883
-0.951629	0.464445
-0.946984	0.473961
-0.942245	0.483431
-0.93741	0.492853
-0.932482	0.502228
-0.92746	0.511552
-0.922344	0.520827
-0.917136	0.53005
-0.911835	0.539222
-0.906443	0.54834
-0.90096	0.557405
-0.895386	0.566414
-0.889721	0.575368
-0.883968	0.584265
-0.878125	0.593105
-0.872194	0.601886
-0.866175	0.610608
-0.860069	0.61927
-0.853876	0.62787
-0.847598	0.636409
-0.841234	0.644885
-0.834785	0.653298
-0.828252	0.661645
-0.821635	0.669928
-0.814936	0.678144
-0.808155	0.686294
-0.801292	0.694375
-0.794348	0.702388
-0.787324	0.710332
-0.780221	0.718205
-0.773039	0.726007
-0.765779	0.733737
-0.758441	0.741395
-0.751027	0.74898
-0.743537	0.75649
-0.735973	0.763925
-0.728333	0.771285
-0.72062	0.778568
-0.712835	0.785775
-0.704977	0.792903
-0.697048	0.799953
-0.689048	0.806923
-0.680979	0.813814
-0.672841	0.820623
-0.664635	0.827352
-0.656361	0.833998
-0.648021	0.840562
-0.639616	0.847042
-0.631145	0.853438
-0.622611	0.85975
-0.614013	0.865976
-0.605354	0.872116
-0.596633	0.878169
-0.587851	0.884136
-0.57901	0.890014
-0.570109	0.895804
-0.561151	0.901505
-0.552136	0.907117
-0.543065	0.912638
-0.533939	0.918069
-0.524758	0.923408
-0.515524	0.928656
-0.506237	0.933811
-0.496899	0.938874
-0.487511	0.943843
-0.478072	0.948718
-0.468585	0.953498
-0.45905	0.958184
-0.449468	0.962775
-0.43984	0.967269
-0.430168	0.971668
-0.420451	0.975969
-0.410691	0.980174
-0.40089	0.984281
-0.391047	0.98829
-0.381164	0.9922
-0.371242	0.996012
-0.361282	0.999724
-0.351284	1.00334
-0.341251	1.00685
-0.331183	1.01026
-0.32108	1.01357
-0.310944	1.01679
-0.300776	1.01989
-0.290577	1.0229
-0.280348	1.02581
-0.27009	1.02861
-0.259804	1.03131
-0.249491	1.03391
-0.239152	1.03641
-0.228788	1.0388
-0.2184	1.04108
-0.207989	1.04327
-0.197556	1.04535
-0.187103	1.04732
-0.17663	1.0492
-0.166138	1.05096
-0.155628	1.05262
-0.145102	1.05418
-0.13456	1.05563
-0.124004	1.05698
-0.113434	1.05822
-0.102852	1.05935
-0.0922584	1.06038
-0.0816546	1.0613
-0.0710416	1.06212
-0.0604204	1.06283
-0.0497921	1.06343
-0.0391578	1.06393
-0.0285185	1.06432
-0.0178753	1.06461
-0.00722922	1.06479
0.00341864	1.06486
0.0140672	1.06482
0.0247155	1.06468
0.0353623	1.06444
0.0460067	1.06408
